Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatW,QuatX,QuatY,QuatZ
39557,00:03:36.838,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.5,-60.12,-16.25,0.9,0.22,0.07,0.36
39557,00:03:36.838,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,0.06,42.31,-2.5,-0.44,-0.53,0.44,0.57
39557,00:03:36.838,IMU7,-1.19,2.87,9.08,0.0,0.0,0.0,23.31,-17.88,-40.81,0.05,0.16,0.76,0.62
39558,00:03:36.845,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.5,-60.12,-16.25,0.9,0.22,0.07,0.36
39558,00:03:36.845,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,0.06,42.31,-2.5,-0.44,-0.53,0.44,0.57
39558,00:03:36.845,IMU7,-1.19,2.87,9.08,0.0,0.0,0.0,23.19,-16.38,-40.69,0.05,0.16,0.76,0.62
39559,00:03:36.853,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.5,-60.12,-16.25,0.9,0.22,0.07,0.36
39559,00:03:36.853,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,0.06,42.31,-2.5,-0.44,-0.53,0.44,0.57
39559,00:03:36.853,IMU7,-1.19,2.87,9.08,0.0,0.0,0.0,23.19,-16.38,-40.69,0.05,0.16,0.76,0.62
39560,00:03:36.859,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.5,-60.12,-16.25,0.9,0.22,0.07,0.36
39560,00:03:36.859,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,0.06,42.31,-2.5,-0.44,-0.53,0.44,0.57
39560,00:03:36.859,IMU7,-1.19,2.87,9.08,0.0,0.0,0.0,23.19,-16.38,-40.69,0.05,0.16,0.76,0.62
39561,00:03:36.862,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.5,-60.12,-16.25,0.9,0.22,0.07,0.36
39561,00:03:36.862,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,0.06,42.31,-2.5,-0.44,-0.53,0.44,0.57
39561,00:03:36.862,IMU7,-1.19,2.87,9.08,0.0,0.0,0.0,23.19,-16.38,-40.69,0.05,0.16,0.76,0.62
39562,00:03:36.868,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.5,-60.12,-16.25,0.9,0.22,0.07,0.36
39562,00:03:36.868,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,0.06,42.31,-2.5,-0.44,-0.53,0.44,0.57
39562,00:03:36.868,IMU7,-1.19,2.87,9.08,0.0,0.0,0.0,23.19,-16.38,-40.69,0.05,0.16,0.76,0.62
39563,00:03:36.875,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.5,-60.12,-16.25,0.9,0.22,0.07,0.36
39563,00:03:36.875,IMU6,2.14,-9.61,0.5,0.0,0.0,0.0,0.06,42.31,-2.5,-0.44,-0.53,0.44,0.57
39563,00:03:36.875,IMU7,-1.19,2.87,9.08,0.0,0.0,0.0,23.19,-16.38,-40.69,0.05,0.16,0.76,0.62
39564,00:03:36.882,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.5,-60.12,-16.25,0.9,0.22,0.07,0.36
39564,00:03:36.882,IMU6,2.14,-9.61,0.5,0.0,0.0,0.0,0.06,42.31,-2.5,-0.44,-0.53,0.44,0.57
39564,00:03:36.882,IMU7,-1.19,2.87,9.08,0.0,0.0,0.0,23.19,-16.38,-40.69,0.05,0.16,0.76,0.62
39565,00:03:36.885,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.88,-60.5,-16.44,0.9,0.22,0.07,0.36
39565,00:03:36.885,IMU6,2.14,-9.61,0.5,0.0,0.0,0.0,0.94,41.62,-1.69,-0.44,-0.53,0.44,0.57
39565,00:03:36.885,IMU7,-1.19,2.87,9.08,0.0,0.0,0.0,23.19,-16.38,-40.69,0.05,0.16,0.76,0.62
39566,00:03:36.892,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.88,-60.5,-16.44,0.9,0.22,0.07,0.36
39566,00:03:36.892,IMU6,2.14,-9.61,0.5,0.0,0.0,0.0,0.94,41.62,-1.69,-0.44,-0.53,0.44,0.57
39566,00:03:36.892,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,23.19,-16.38,-40.69,0.05,0.16,0.76,0.62
39567,00:03:36.899,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.88,-60.5,-16.44,0.9,0.22,0.07,0.36
39567,00:03:36.899,IMU6,2.14,-9.61,0.5,0.0,0.0,0.0,0.94,41.62,-1.69,-0.44,-0.53,0.44,0.57
39567,00:03:36.899,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,23.19,-16.38,-40.69,0.05,0.16,0.76,0.62
39568,00:03:36.902,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.88,-60.5,-16.44,0.9,0.22,0.07,0.36
39568,00:03:36.902,IMU6,2.14,-9.61,0.5,0.0,0.0,0.0,0.94,41.62,-1.69,-0.44,-0.53,0.44,0.57
39568,00:03:36.902,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,23.5,-15.56,-39.81,0.05,0.16,0.76,0.62
39569,00:03:36.909,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,12.88,-60.81,-16.62,0.9,0.22,0.07,0.36
39569,00:03:36.909,IMU6,2.07,-9.61,0.5,0.0,0.0,0.0,0.94,41.62,-1.69,-0.44,-0.53,0.44,0.57
39569,00:03:36.909,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,23.5,-15.56,-39.81,0.05,0.16,0.76,0.62
39570,00:03:36.915,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,12.88,-60.81,-16.62,0.9,0.22,0.07,0.36
39570,00:03:36.915,IMU6,2.07,-9.61,0.5,0.0,0.0,0.0,-0.5,42.44,-1.94,-0.44,-0.53,0.44,0.57
39570,00:03:36.915,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,23.5,-15.56,-39.81,0.05,0.16,0.76,0.62
39571,00:03:36.918,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,12.88,-60.81,-16.62,0.9,0.22,0.07,0.36
39571,00:03:36.918,IMU6,2.07,-9.61,0.5,0.0,0.0,0.0,-0.5,42.44,-1.94,-0.44,-0.53,0.44,0.57
39571,00:03:36.918,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,23.5,-15.56,-39.81,0.05,0.16,0.76,0.62
39572,00:03:36.925,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,12.88,-60.81,-16.62,0.9,0.22,0.07,0.36
39572,00:03:36.925,IMU6,2.07,-9.61,0.5,0.0,0.0,0.0,-0.5,42.44,-1.94,-0.44,-0.53,0.44,0.57
39572,00:03:36.925,IMU7,-1.15,2.91,9.16,0.0,0.0,0.0,23.5,-15.56,-39.81,0.05,0.16,0.76,0.62
39573,00:03:36.931,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,12.88,-60.81,-16.62,0.9,0.22,0.07,0.36
39573,00:03:36.931,IMU6,2.07,-9.61,0.5,0.0,0.0,0.0,-0.5,42.44,-1.94,-0.44,-0.53,0.44,0.57
39573,00:03:36.931,IMU7,-1.15,2.91,9.16,0.0,0.0,0.0,23.25,-17.56,-40.75,0.05,0.16,0.76,0.62
39574,00:03:36.939,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,12.88,-60.81,-16.62,0.9,0.22,0.07,0.36
39574,00:03:36.939,IMU6,2.07,-9.61,0.5,0.0,0.0,0.0,-0.5,42.44,-1.94,-0.44,-0.53,0.44,0.57
39574,00:03:36.939,IMU7,-1.15,2.91,9.16,0.0,0.0,0.0,23.25,-17.56,-40.75,0.05,0.16,0.76,0.62
39575,00:03:36.942,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,12.88,-60.81,-16.62,0.9,0.22,0.07,0.36
39575,00:03:36.942,IMU6,2.07,-9.61,0.5,0.0,0.0,0.0,-0.5,42.44,-1.94,-0.44,-0.53,0.44,0.57
39575,00:03:36.942,IMU7,-1.15,2.91,9.16,0.0,0.0,0.0,23.25,-17.56,-40.75,0.05,0.16,0.76,0.62
39576,00:03:36.949,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,12.88,-60.81,-16.62,0.9,0.22,0.07,0.36
39576,00:03:36.949,IMU6,2.07,-9.61,0.5,0.0,0.0,0.0,-0.5,42.44,-1.94,-0.44,-0.53,0.44,0.57
39576,00:03:36.949,IMU7,-1.15,2.87,9.04,0.0,0.0,0.0,23.25,-17.56,-40.75,0.05,0.16,0.76,0.62
39577,00:03:36.956,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,12.88,-60.81,-16.62,0.9,0.22,0.07,0.36
39577,00:03:36.956,IMU6,2.07,-9.61,0.5,0.0,0.0,0.0,-0.5,42.44,-1.94,-0.44,-0.53,0.44,0.57
39577,00:03:36.956,IMU7,-1.15,2.87,9.04,0.0,0.0,0.0,23.25,-17.56,-40.75,0.05,0.16,0.76,0.62
39578,00:03:36.959,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,12.88,-60.81,-16.62,0.9,0.22,0.07,0.36
39578,00:03:36.959,IMU6,2.07,-9.61,0.5,0.0,0.0,0.0,-0.5,42.44,-1.94,-0.44,-0.53,0.44,0.57
39578,00:03:36.959,IMU7,-1.15,2.87,9.04,0.0,0.0,0.0,23.19,-17.12,-39.5,0.05,0.16,0.76,0.62
39579,00:03:36.964,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,12.88,-60.81,-16.62,0.9,0.22,0.07,0.36
39579,00:03:36.964,IMU6,2.07,-9.61,0.5,0.0,0.0,0.0,-0.5,42.44,-1.94,-0.44,-0.53,0.44,0.57
39579,00:03:36.964,IMU7,-1.15,2.87,9.04,0.0,0.0,0.0,23.19,-17.12,-39.5,0.05,0.16,0.76,0.62
39580,00:03:36.971,IMU5,-0.27,6.86,-7.27,0.0,0.0,0.0,12.88,-60.81,-16.62,0.9,0.22,0.07,0.36
39580,00:03:36.971,IMU6,2.07,-9.61,0.5,0.0,0.0,0.0,-0.5,42.44,-1.94,-0.44,-0.53,0.44,0.57
39580,00:03:36.971,IMU7,-1.15,2.87,9.04,0.0,0.0,0.0,23.19,-17.12,-39.5,0.05,0.16,0.76,0.62
39581,00:03:36.974,IMU5,-0.27,6.86,-7.27,0.0,0.0,0.0,16.12,-61.38,-18.44,0.9,0.22,0.07,0.36
39581,00:03:36.974,IMU6,2.07,-9.58,0.5,0.0,0.0,0.0,-0.5,42.44,-1.94,-0.44,-0.53,0.44,0.57
39581,00:03:36.974,IMU7,-1.15,2.87,9.04,0.0,0.0,0.0,23.19,-17.12,-39.5,0.05,0.16,0.76,0.62
39582,00:03:36.980,IMU5,-0.27,6.86,-7.27,0.0,0.0,0.0,16.12,-61.38,-18.44,0.9,0.22,0.07,0.36
39582,00:03:36.980,IMU6,2.07,-9.58,0.5,0.0,0.0,0.0,-1.25,41.69,-0.88,-0.44,-0.53,0.44,0.57
39582,00:03:36.980,IMU7,-1.15,2.87,9.04,0.0,0.0,0.0,23.19,-17.12,-39.5,0.05,0.16,0.76,0.62
39583,00:03:36.989,IMU5,-0.27,6.86,-7.27,0.0,0.0,0.0,16.12,-61.38,-18.44,0.9,0.22,0.07,0.36
39583,00:03:36.989,IMU6,2.07,-9.58,0.5,0.0,0.0,0.0,-1.25,41.69,-0.88,-0.44,-0.53,0.44,0.57
39583,00:03:36.989,IMU7,-1.15,2.87,9.04,0.0,0.0,0.0,23.19,-17.12,-39.5,0.05,0.16,0.76,0.62
39584,00:03:36.995,IMU5,-0.27,6.86,-7.27,0.0,0.0,0.0,16.12,-61.38,-18.44,0.9,0.22,0.07,0.36
39584,00:03:36.995,IMU6,2.07,-9.58,0.5,0.0,0.0,0.0,-1.25,41.69,-0.88,-0.44,-0.53,0.44,0.57
39584,00:03:36.995,IMU7,-1.15,2.87,9.04,0.0,0.0,0.0,23.19,-17.12,-39.5,0.05,0.16,0.76,0.62
39585,00:03:36.998,IMU5,-0.27,6.86,-7.27,0.0,0.0,0.0,16.12,-61.38,-18.44,0.9,0.22,0.07,0.36
39585,00:03:36.998,IMU6,2.07,-9.61,0.46,0.0,0.0,0.0,-1.25,41.69,-0.88,-0.44,-0.53,0.44,0.57
39585,00:03:36.998,IMU7,-1.15,2.87,9.04,0.0,0.0,0.0,23.19,-17.12,-39.5,0.05,0.16,0.76,0.62
39586,00:03:37.005,IMU5,-0.27,6.86,-7.27,0.0,0.0,0.0,16.12,-61.38,-18.44,0.9,0.22,0.07,0.36
39586,00:03:37.005,IMU6,2.07,-9.61,0.46,0.0,0.0,0.0,-0.06,42.12,-2.12,-0.44,-0.53,0.44,0.57
39586,00:03:37.005,IMU7,-1.15,2.91,9.12,0.0,0.0,0.0,23.19,-17.12,-39.5,0.05,0.16,0.76,0.62
39587,00:03:37.011,IMU5,-0.27,6.86,-7.27,0.0,0.0,0.0,16.12,-61.38,-18.44,0.9,0.22,0.07,0.36
39587,00:03:37.011,IMU6,2.07,-9.61,0.46,0.0,0.0,0.0,-0.06,42.12,-2.12,-0.44,-0.53,0.44,0.57
39587,00:03:37.011,IMU7,-1.15,2.91,9.12,0.0,0.0,0.0,23.62,-17.25,-41.12,0.05,0.16,0.76,0.62
39588,00:03:37.017,IMU5,-0.27,6.86,-7.27,0.0,0.0,0.0,16.12,-61.38,-18.44,0.9,0.22,0.07,0.36
39588,00:03:37.017,IMU6,2.07,-9.61,0.46,0.0,0.0,0.0,-0.06,42.12,-2.12,-0.44,-0.53,0.44,0.57
39588,00:03:37.017,IMU7,-1.15,2.91,9.12,0.0,0.0,0.0,23.62,-17.25,-41.12,0.05,0.16,0.76,0.62
39589,00:03:37.020,IMU5,-0.27,6.86,-7.27,0.0,0.0,0.0,16.12,-61.38,-18.44,0.9,0.22,0.07,0.36
39589,00:03:37.020,IMU6,2.07,-9.61,0.42,0.0,0.0,0.0,-0.06,42.12,-2.12,-0.44,-0.53,0.44,0.57
39589,00:03:37.020,IMU7,-1.15,2.91,9.12,0.0,0.0,0.0,23.62,-17.25,-41.12,0.05,0.16,0.76,0.62
39590,00:03:37.026,IMU5,-0.27,6.86,-7.27,0.0,0.0,0.0,16.12,-61.38,-18.44,0.9,0.22,0.07,0.36
39590,00:03:37.026,IMU6,2.07,-9.61,0.42,0.0,0.0,0.0,0.12,42.88,-1.31,-0.44,-0.53,0.44,0.57
39590,00:03:37.026,IMU7,-1.15,2.95,9.04,0.0,0.0,0.0,23.62,-17.25,-41.12,0.05,0.16,0.76,0.62
39591,00:03:37.032,IMU5,-0.27,6.86,-7.27,0.0,0.0,0.0,16.12,-61.38,-18.44,0.9,0.22,0.07,0.36
39591,00:03:37.032,IMU6,2.07,-9.61,0.42,0.0,0.0,0.0,0.12,42.88,-1.31,-0.44,-0.53,0.44,0.57
39591,00:03:37.032,IMU7,-1.15,2.95,9.04,0.0,0.0,0.0,24.0,-18.31,-40.81,0.05,0.16,0.76,0.62
39592,00:03:37.040,IMU5,-0.27,6.89,-7.24,0.0,0.0,0.0,16.12,-61.38,-18.44,0.9,0.22,0.07,0.36
39592,00:03:37.040,IMU6,2.07,-9.61,0.42,0.0,0.0,0.0,0.12,42.88,-1.31,-0.44,-0.53,0.44,0.57
39592,00:03:37.040,IMU7,-1.15,2.95,9.04,0.0,0.0,0.0,24.0,-18.31,-40.81,0.05,0.16,0.76,0.62
39593,00:03:37.043,IMU5,-0.27,6.89,-7.24,0.0,0.0,0.0,12.31,-60.75,-17.88,0.9,0.22,0.07,0.36
39593,00:03:37.043,IMU6,2.07,-9.61,0.42,0.0,0.0,0.0,0.12,42.88,-1.31,-0.44,-0.53,0.44,0.57
39593,00:03:37.043,IMU7,-1.15,2.95,9.04,0.0,0.0,0.0,24.0,-18.31,-40.81,0.05,0.16,0.76,0.62
39594,00:03:37.050,IMU5,-0.27,6.89,-7.24,0.0,0.0,0.0,12.31,-60.75,-17.88,0.9,0.22,0.07,0.36
39594,00:03:37.050,IMU6,2.07,-9.61,0.42,0.0,0.0,0.0,0.12,42.88,-1.31,-0.44,-0.53,0.44,0.57
39594,00:03:37.050,IMU7,-1.15,2.95,9.04,0.0,0.0,0.0,24.0,-18.31,-40.81,0.05,0.16,0.76,0.62
39595,00:03:37.058,IMU5,-0.27,6.89,-7.24,0.0,0.0,0.0,12.31,-60.75,-17.88,0.9,0.22,0.07,0.36
39595,00:03:37.058,IMU6,2.07,-9.61,0.42,0.0,0.0,0.0,0.12,42.88,-1.31,-0.44,-0.53,0.44,0.57
39595,00:03:37.058,IMU7,-1.15,2.95,9.04,0.0,0.0,0.0,24.0,-18.31,-40.81,0.05,0.16,0.76,0.62
39596,00:03:37.065,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,12.31,-60.75,-17.88,0.9,0.22,0.07,0.36
39596,00:03:37.065,IMU6,2.07,-9.61,0.42,0.0,0.0,0.0,0.12,42.88,-1.31,-0.44,-0.53,0.44,0.57
39596,00:03:37.065,IMU7,-1.15,2.95,9.04,0.0,0.0,0.0,24.0,-18.31,-40.81,0.05,0.16,0.76,0.62
39597,00:03:37.068,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39597,00:03:37.068,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,0.12,42.88,-1.31,-0.44,-0.53,0.44,0.57
39597,00:03:37.068,IMU7,-1.15,2.95,9.04,0.0,0.0,0.0,24.0,-18.31,-40.81,0.05,0.16,0.76,0.62
39598,00:03:37.075,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39598,00:03:37.075,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,0.12,42.88,-1.31,-0.44,-0.53,0.44,0.57
39598,00:03:37.075,IMU7,-1.23,2.87,9.08,0.0,0.0,0.0,24.0,-18.31,-40.81,0.05,0.16,0.76,0.62
39599,00:03:37.078,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39599,00:03:37.078,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,-0.5,41.81,-2.06,-0.44,-0.53,0.44,0.57
39599,00:03:37.078,IMU7,-1.23,2.87,9.08,0.0,0.0,0.0,24.0,-18.31,-40.81,0.05,0.16,0.76,0.62
39600,00:03:37.083,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39600,00:03:37.083,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,-0.5,41.81,-2.06,-0.44,-0.53,0.44,0.57
39600,00:03:37.083,IMU7,-1.23,2.87,9.08,0.0,0.0,0.0,22.81,-16.25,-39.0,0.05,0.16,0.76,0.62
39601,00:03:37.090,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39601,00:03:37.090,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,-0.5,41.81,-2.06,-0.44,-0.53,0.44,0.57
39601,00:03:37.090,IMU7,-1.23,2.87,9.08,0.0,0.0,0.0,22.81,-16.25,-39.0,0.05,0.16,0.76,0.62
39602,00:03:37.097,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39602,00:03:37.097,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,-0.5,41.81,-2.06,-0.44,-0.53,0.44,0.57
39602,00:03:37.097,IMU7,-1.23,2.87,9.08,0.0,0.0,0.0,22.81,-16.25,-39.0,0.05,0.16,0.76,0.62
39603,00:03:37.101,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39603,00:03:37.101,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,-0.5,41.81,-2.06,-0.44,-0.53,0.44,0.57
39603,00:03:37.101,IMU7,-1.23,2.87,9.08,0.0,0.0,0.0,22.81,-16.25,-39.0,0.05,0.16,0.76,0.62
39604,00:03:37.109,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39604,00:03:37.109,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,-0.5,41.81,-2.06,-0.44,-0.53,0.44,0.57
39604,00:03:37.109,IMU7,-1.23,2.91,9.08,0.0,0.0,0.0,22.81,-16.25,-39.0,0.05,0.16,0.76,0.62
39605,00:03:37.116,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39605,00:03:37.116,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,-0.5,41.81,-2.06,-0.44,-0.53,0.44,0.57
39605,00:03:37.116,IMU7,-1.23,2.91,9.08,0.0,0.0,0.0,23.19,-16.75,-39.88,0.05,0.16,0.76,0.62
39606,00:03:37.122,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39606,00:03:37.122,IMU6,2.07,-9.61,0.54,0.0,0.0,0.0,-0.5,41.81,-2.06,-0.44,-0.53,0.44,0.57
39606,00:03:37.122,IMU7,-1.23,2.91,9.08,0.0,0.0,0.0,23.19,-16.75,-39.88,0.05,0.16,0.76,0.62
39607,00:03:37.125,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39607,00:03:37.125,IMU6,2.07,-9.61,0.42,0.0,0.0,0.0,-0.5,41.81,-2.06,-0.44,-0.53,0.44,0.57
39607,00:03:37.125,IMU7,-1.23,2.91,9.08,0.0,0.0,0.0,23.19,-16.75,-39.88,0.05,0.16,0.76,0.62
39608,00:03:37.132,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39608,00:03:37.132,IMU6,2.07,-9.61,0.42,0.0,0.0,0.0,-1.25,42.62,-0.69,-0.44,-0.53,0.44,0.57
39608,00:03:37.132,IMU7,-1.15,2.84,9.16,0.0,0.0,0.0,23.19,-16.75,-39.88,0.05,0.16,0.76,0.62
39609,00:03:37.139,IMU5,-0.3,6.82,-7.2,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39609,00:03:37.139,IMU6,2.07,-9.61,0.42,0.0,0.0,0.0,-1.25,42.62,-0.69,-0.44,-0.53,0.44,0.57
39609,00:03:37.139,IMU7,-1.15,2.84,9.16,0.0,0.0,0.0,23.56,-16.81,-40.69,0.05,0.16,0.76,0.62
39610,00:03:37.146,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39610,00:03:37.146,IMU6,2.07,-9.61,0.42,0.0,0.0,0.0,-1.25,42.62,-0.69,-0.44,-0.53,0.44,0.57
39610,00:03:37.146,IMU7,-1.15,2.84,9.16,0.0,0.0,0.0,23.56,-16.81,-40.69,0.05,0.16,0.76,0.62
39611,00:03:37.149,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,15.25,-60.88,-16.56,0.9,0.22,0.07,0.36
39611,00:03:37.149,IMU6,2.03,-9.61,0.42,0.0,0.0,0.0,-1.25,42.62,-0.69,-0.44,-0.53,0.44,0.57
39611,00:03:37.149,IMU7,-1.15,2.84,9.16,0.0,0.0,0.0,23.56,-16.81,-40.69,0.05,0.16,0.76,0.62
39612,00:03:37.155,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.0,-60.88,-18.12,0.9,0.22,0.07,0.36
39612,00:03:37.155,IMU6,2.03,-9.61,0.42,0.0,0.0,0.0,-1.0,41.88,-1.62,-0.44,-0.53,0.44,0.57
39612,00:03:37.155,IMU7,-1.19,2.91,9.16,0.0,0.0,0.0,23.56,-16.81,-40.69,0.05,0.16,0.76,0.62
39613,00:03:37.158,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.0,-60.88,-18.12,0.9,0.22,0.07,0.36
39613,00:03:37.158,IMU6,2.03,-9.61,0.42,0.0,0.0,0.0,-1.0,41.88,-1.62,-0.44,-0.53,0.44,0.57
39613,00:03:37.158,IMU7,-1.19,2.91,9.16,0.0,0.0,0.0,23.12,-15.19,-40.19,0.05,0.16,0.76,0.62
39614,00:03:37.167,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.0,-60.88,-18.12,0.9,0.22,0.07,0.36
39614,00:03:37.167,IMU6,2.03,-9.61,0.42,0.0,0.0,0.0,-1.0,41.88,-1.62,-0.44,-0.53,0.44,0.57
39614,00:03:37.167,IMU7,-1.19,2.91,9.16,0.0,0.0,0.0,23.12,-15.19,-40.19,0.05,0.16,0.76,0.62
39615,00:03:37.177,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.0,-60.88,-18.12,0.9,0.22,0.07,0.36
39615,00:03:37.177,IMU6,2.03,-9.61,0.42,0.0,0.0,0.0,-1.0,41.88,-1.62,-0.44,-0.53,0.44,0.57
39615,00:03:37.177,IMU7,-1.19,2.91,9.16,0.0,0.0,0.0,23.12,-15.19,-40.19,0.05,0.16,0.76,0.62
39616,00:03:37.184,IMU5,-0.27,6.89,-7.24,0.0,0.0,0.0,14.0,-60.88,-18.12,0.9,0.22,0.07,0.36
39616,00:03:37.184,IMU6,2.03,-9.61,0.42,0.0,0.0,0.0,-1.0,41.88,-1.62,-0.44,-0.53,0.44,0.57
39616,00:03:37.184,IMU7,-1.19,2.91,9.16,0.0,0.0,0.0,23.12,-15.19,-40.19,0.05,0.16,0.76,0.62
39617,00:03:37.187,IMU5,-0.27,6.89,-7.24,0.0,0.0,0.0,14.06,-61.56,-18.25,0.9,0.22,0.07,0.36
39617,00:03:37.187,IMU6,2.03,-9.61,0.42,0.0,0.0,0.0,-1.0,41.88,-1.62,-0.44,-0.53,0.44,0.57
39617,00:03:37.187,IMU7,-1.19,2.91,9.16,0.0,0.0,0.0,23.12,-15.19,-40.19,0.05,0.16,0.76,0.62
39618,00:03:37.194,IMU5,-0.27,6.89,-7.24,0.0,0.0,0.0,14.06,-61.56,-18.25,0.9,0.22,0.07,0.36
39618,00:03:37.194,IMU6,2.03,-9.61,0.42,0.0,0.0,0.0,-1.0,41.88,-1.62,-0.44,-0.53,0.44,0.57
39618,00:03:37.194,IMU7,-1.19,2.91,9.16,0.0,0.0,0.0,23.12,-15.19,-40.19,0.05,0.16,0.76,0.62
39619,00:03:37.201,IMU5,-0.27,6.89,-7.24,0.0,0.0,0.0,14.06,-61.56,-18.25,0.9,0.22,0.07,0.36
39619,00:03:37.201,IMU6,2.07,-9.61,0.46,0.0,0.0,0.0,-1.0,41.88,-1.62,-0.44,-0.53,0.44,0.57
39619,00:03:37.201,IMU7,-1.19,2.91,9.16,0.0,0.0,0.0,23.12,-15.19,-40.19,0.05,0.16,0.76,0.62
39620,00:03:37.208,IMU5,-0.3,6.86,-7.28,0.0,0.0,0.0,14.06,-61.56,-18.25,0.9,0.22,0.07,0.36
39620,00:03:37.208,IMU6,2.07,-9.61,0.46,0.0,0.0,0.0,-1.0,41.88,-1.62,-0.44,-0.53,0.44,0.57
39620,00:03:37.208,IMU7,-1.19,2.91,9.16,0.0,0.0,0.0,23.12,-15.19,-40.19,0.05,0.16,0.76,0.62
39621,00:03:37.211,IMU5,-0.3,6.86,-7.28,0.0,0.0,0.0,14.06,-61.56,-18.25,0.9,0.22,0.07,0.36
