Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatX,QuatY,QuatZ,QuatW
38246,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.5,-1.06,-5.12,-29.5,0.05,-0.07,0.93,0.35
38246,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-17.44,-5.81,-22.88,-0.09,0.12,-0.89,0.43
38246,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-11.88,-34.56,-16.38,0.02,0.05,-0.99,0.15
38247,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.5,-1.06,-5.12,-29.5,0.05,-0.07,0.93,0.35
38247,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-17.44,-5.81,-22.88,-0.09,0.12,-0.89,0.43
38247,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-11.88,-34.56,-16.38,0.02,0.05,-0.99,0.15
38248,00:03:02,IMU1,0.0,0.0,0.0,1.49,-0.92,9.5,-1.06,-5.12,-29.5,0.05,-0.07,0.93,0.35
38248,00:03:02,IMU2,0.0,0.0,0.0,0.69,-2.87,9.39,-17.44,-5.81,-22.88,-0.09,0.12,-0.89,0.43
38248,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-11.88,-34.56,-16.38,0.02,0.05,-0.99,0.15
38249,00:03:02,IMU1,0.0,0.0,0.0,1.49,-0.92,9.5,0.0,-6.62,-26.69,0.05,-0.07,0.93,0.35
38249,00:03:02,IMU2,0.0,0.0,0.0,0.69,-2.87,9.39,-17.81,-6.88,-27.94,-0.09,0.12,-0.89,0.43
38249,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-11.88,-34.56,-16.38,0.02,0.05,-0.99,0.15
38250,00:03:02,IMU1,0.0,0.0,0.0,1.49,-0.92,9.5,0.0,-6.62,-26.69,0.05,-0.07,0.93,0.35
38250,00:03:02,IMU2,0.0,0.0,0.0,0.69,-2.87,9.39,-17.81,-6.88,-27.94,-0.09,0.12,-0.89,0.43
38250,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-11.88,-34.56,-16.38,0.02,0.05,-0.99,0.15
38251,00:03:02,IMU1,0.0,0.0,0.0,1.49,-0.92,9.5,0.0,-6.62,-26.69,0.05,-0.07,0.93,0.35
38251,00:03:02,IMU2,0.0,0.0,0.0,0.69,-2.87,9.39,-17.81,-6.88,-27.94,-0.09,0.12,-0.89,0.43
38251,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-11.88,-34.56,-16.38,0.02,0.05,-0.99,0.15
38252,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,0.0,-6.62,-26.69,0.05,-0.07,0.93,0.35
38252,00:03:02,IMU2,0.0,0.0,0.0,0.69,-2.87,9.39,-17.81,-6.88,-27.94,-0.09,0.12,-0.89,0.43
38252,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-11.88,-34.56,-16.38,0.02,0.05,-0.99,0.15
38253,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,0.0,-6.62,-26.69,0.05,-0.07,0.93,0.35
38253,00:03:02,IMU2,0.0,0.0,0.0,0.69,-2.87,9.39,-17.81,-6.88,-27.94,-0.09,0.12,-0.89,0.43
38253,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-11.88,-34.56,-16.38,0.02,0.05,-0.99,0.15
38254,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,-1.06,-9.56,-29.88,0.05,-0.07,0.93,0.35
38254,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-17.81,-6.88,-27.94,-0.09,0.12,-0.89,0.43
38254,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-11.88,-34.56,-16.38,0.02,0.05,-0.99,0.15
38255,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,-1.06,-9.56,-29.88,0.05,-0.07,0.93,0.35
38255,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-18.88,-7.62,-24.81,-0.09,0.12,-0.89,0.43
38255,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-11.88,-34.56,-16.38,0.02,0.05,-0.99,0.15
38256,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,-1.06,-9.56,-29.88,0.05,-0.07,0.93,0.35
38256,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-18.88,-7.62,-24.81,-0.09,0.12,-0.89,0.43
38256,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-11.88,-34.56,-16.38,0.02,0.05,-0.99,0.15
38257,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,-1.06,-9.56,-29.88,0.05,-0.07,0.93,0.35
38257,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-18.88,-7.62,-24.81,-0.09,0.12,-0.89,0.43
38257,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-13.62,-33.81,-12.81,0.02,0.05,-0.99,0.15
38258,00:03:02,IMU1,0.0,0.0,0.0,1.49,-0.84,9.5,-1.06,-9.56,-29.88,0.05,-0.07,0.93,0.35
38258,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-18.88,-7.62,-24.81,-0.09,0.12,-0.89,0.43
38258,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-13.62,-33.81,-12.81,0.02,0.05,-0.99,0.15
38259,00:03:02,IMU1,0.0,0.0,0.0,1.49,-0.84,9.5,-1.81,-6.62,-29.06,0.05,-0.07,0.93,0.35
38259,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-18.88,-7.62,-24.81,-0.09,0.12,-0.89,0.43
38259,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-13.62,-33.81,-12.81,0.02,0.05,-0.99,0.15
38260,00:03:02,IMU1,0.0,0.0,0.0,1.49,-0.84,9.5,-1.81,-6.62,-29.06,0.05,-0.07,0.93,0.35
38260,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-18.88,-7.62,-24.81,-0.09,0.12,-0.89,0.43
38260,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-13.62,-33.81,-12.81,0.02,0.05,-0.99,0.15
38261,00:03:02,IMU1,0.0,0.0,0.0,1.49,-0.84,9.5,-1.81,-6.62,-29.06,0.05,-0.07,0.93,0.35
38261,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-18.88,-7.62,-24.81,-0.09,0.12,-0.89,0.43
38261,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-13.62,-33.81,-12.81,0.02,0.05,-0.99,0.15
38262,00:03:02,IMU1,0.0,0.0,0.0,1.49,-0.84,9.5,-1.81,-6.62,-29.06,0.05,-0.07,0.93,0.35
38262,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-7.62,-24.81,-0.09,0.12,-0.89,0.43
38262,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-13.62,-33.81,-12.81,0.02,0.05,-0.99,0.15
38263,00:03:02,IMU1,0.0,0.0,0.0,1.49,-0.84,9.5,-1.81,-6.62,-29.06,0.05,-0.07,0.93,0.35
38263,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-8.31,-28.38,-0.09,0.12,-0.89,0.43
38263,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-13.62,-33.81,-12.81,0.02,0.05,-0.99,0.15
38264,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.46,-1.81,-6.62,-29.06,0.05,-0.07,0.93,0.35
38264,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-8.31,-28.38,-0.09,0.12,-0.89,0.43
38264,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.88,9.58,-13.62,-33.81,-12.81,0.02,0.05,-0.99,0.15
38265,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.46,-1.06,-7.38,-29.06,0.05,-0.07,0.93,0.35
38265,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-8.31,-28.38,-0.09,0.12,-0.89,0.43
38265,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.88,9.58,-13.62,-33.81,-12.81,0.02,0.05,-0.99,0.15
38266,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.46,-1.06,-7.38,-29.06,0.05,-0.07,0.93,0.35
38266,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-8.31,-28.38,-0.09,0.12,-0.89,0.43
38266,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.88,9.58,-12.19,-30.94,-13.25,0.02,0.05,-0.99,0.15
38267,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.46,-1.06,-7.38,-29.06,0.05,-0.07,0.93,0.35
38267,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-8.31,-28.38,-0.09,0.12,-0.89,0.43
38267,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.88,9.58,-12.19,-30.94,-13.25,0.02,0.05,-0.99,0.15
38268,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.46,-1.06,-7.38,-29.06,0.05,-0.07,0.93,0.35
38268,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-8.31,-28.38,-0.09,0.12,-0.89,0.43
38268,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.88,9.58,-12.19,-30.94,-13.25,0.02,0.05,-0.99,0.15
38269,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.88,9.46,-1.06,-7.38,-29.06,0.05,-0.07,0.93,0.35
38269,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-8.31,-28.38,-0.09,0.12,-0.89,0.43
38269,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.88,9.58,-12.19,-30.94,-13.25,0.02,0.05,-0.99,0.15
38270,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.96,9.54,-1.06,-7.38,-29.06,0.05,-0.07,0.93,0.35
38270,00:03:02,IMU2,0.0,0.0,0.0,0.69,-2.87,9.39,-18.88,-8.31,-28.38,-0.09,0.12,-0.89,0.43
38270,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.88,9.58,-12.19,-30.94,-13.25,0.02,0.05,-0.99,0.15
38271,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.96,9.54,-1.81,-5.12,-31.5,0.05,-0.07,0.93,0.35
38271,00:03:02,IMU2,0.0,0.0,0.0,0.69,-2.87,9.39,-18.19,-6.88,-22.88,-0.09,0.12,-0.89,0.43
38271,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.88,9.58,-12.19,-30.94,-13.25,0.02,0.05,-0.99,0.15
38272,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.96,9.54,-1.81,-5.12,-31.5,0.05,-0.07,0.93,0.35
38272,00:03:02,IMU2,0.0,0.0,0.0,0.69,-2.87,9.39,-18.19,-6.88,-22.88,-0.09,0.12,-0.89,0.43
38272,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-12.19,-30.94,-13.25,0.02,0.05,-0.99,0.15
38273,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.96,9.54,-1.81,-5.12,-31.5,0.05,-0.07,0.93,0.35
38273,00:03:02,IMU2,0.0,0.0,0.0,0.69,-2.87,9.39,-18.19,-6.88,-22.88,-0.09,0.12,-0.89,0.43
38273,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-14.75,-35.62,-14.38,0.02,0.05,-0.99,0.15
38274,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.96,9.54,-1.81,-5.12,-31.5,0.05,-0.07,0.93,0.35
38274,00:03:02,IMU2,0.0,0.0,0.0,0.69,-2.87,9.39,-18.19,-6.88,-22.88,-0.09,0.12,-0.89,0.43
38274,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-14.75,-35.62,-14.38,0.02,0.05,-0.99,0.15
38275,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.96,9.54,-1.81,-5.12,-31.5,0.05,-0.07,0.93,0.35
38275,00:03:02,IMU2,0.0,0.0,0.0,0.69,-2.87,9.39,-18.19,-6.88,-22.88,-0.09,0.12,-0.89,0.43
38275,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-14.75,-35.62,-14.38,0.02,0.05,-0.99,0.15
38276,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.96,9.54,-1.81,-5.12,-31.5,0.05,-0.07,0.93,0.35
38276,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.19,-6.88,-22.88,-0.09,0.12,-0.89,0.43
38276,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-14.75,-35.62,-14.38,0.02,0.05,-0.99,0.15
38277,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.96,9.54,-1.81,-5.12,-31.5,0.05,-0.07,0.93,0.35
38277,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-16.69,-3.25,-24.44,-0.09,0.12,-0.89,0.43
38277,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-14.75,-35.62,-14.38,0.02,0.05,-0.99,0.15
38278,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-1.81,-5.12,-31.5,0.05,-0.07,0.93,0.35
38278,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-16.69,-3.25,-24.44,-0.09,0.12,-0.89,0.43
38278,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-14.75,-35.62,-14.38,0.02,0.05,-0.99,0.15
38279,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-1.44,-9.94,-32.25,0.05,-0.07,0.93,0.35
38279,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-16.69,-3.25,-24.44,-0.09,0.12,-0.89,0.43
38279,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-14.75,-35.62,-14.38,0.02,0.05,-0.99,0.15
38280,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-1.44,-9.94,-32.25,0.05,-0.07,0.93,0.35
38280,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-16.69,-3.25,-24.44,-0.09,0.12,-0.89,0.43
38280,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.5,-14.75,-35.62,-14.38,0.02,0.05,-0.99,0.15
38281,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-1.44,-9.94,-32.25,0.05,-0.07,0.93,0.35
38281,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-16.69,-3.25,-24.44,-0.09,0.12,-0.89,0.43
38281,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.5,-12.94,-34.56,-14.0,0.02,0.05,-0.99,0.15
38282,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-1.44,-9.94,-32.25,0.05,-0.07,0.93,0.35
38282,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-16.69,-3.25,-24.44,-0.09,0.12,-0.89,0.43
38282,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.5,-12.94,-34.56,-14.0,0.02,0.05,-0.99,0.15
38283,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-1.44,-9.94,-32.25,0.05,-0.07,0.93,0.35
38283,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-18.19,-8.0,-27.56,-0.09,0.12,-0.89,0.43
38283,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.5,-12.94,-34.56,-14.0,0.02,0.05,-0.99,0.15
38284,00:03:02,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-1.44,-9.94,-32.25,0.05,-0.07,0.93,0.35
38284,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-18.19,-8.0,-27.56,-0.09,0.12,-0.89,0.43
38284,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.5,-12.94,-34.56,-14.0,0.02,0.05,-0.99,0.15
38285,00:03:02,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-0.31,-7.75,-32.25,0.05,-0.07,0.93,0.35
38285,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-18.19,-8.0,-27.56,-0.09,0.12,-0.89,0.43
38285,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.5,-12.94,-34.56,-14.0,0.02,0.05,-0.99,0.15
38286,00:03:02,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-0.31,-7.75,-32.25,0.05,-0.07,0.93,0.35
38286,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-18.19,-8.0,-27.56,-0.09,0.12,-0.89,0.43
38286,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.5,-12.94,-34.56,-14.0,0.02,0.05,-0.99,0.15
38287,00:03:02,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-0.31,-7.75,-32.25,0.05,-0.07,0.93,0.35
38287,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-18.19,-8.0,-27.56,-0.09,0.12,-0.89,0.43
38287,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.5,-12.94,-34.56,-14.0,0.02,0.05,-0.99,0.15
38288,00:03:02,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-0.31,-7.75,-32.25,0.05,-0.07,0.93,0.35
38288,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-18.19,-8.0,-27.56,-0.09,0.12,-0.89,0.43
38288,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-12.94,-34.56,-14.0,0.02,0.05,-0.99,0.15
38289,00:03:02,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-0.31,-7.75,-32.25,0.05,-0.07,0.93,0.35
38289,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-19.62,-7.62,-23.25,-0.09,0.12,-0.89,0.43
38289,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-13.62,-33.44,-15.19,0.02,0.05,-0.99,0.15
38290,00:03:02,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-0.31,-7.75,-32.25,0.05,-0.07,0.93,0.35
38290,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-19.62,-7.62,-23.25,-0.09,0.12,-0.89,0.43
38290,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-13.62,-33.44,-15.19,0.02,0.05,-0.99,0.15
38291,00:03:02,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-1.81,-8.12,-28.69,0.05,-0.07,0.93,0.35
38291,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-19.62,-7.62,-23.25,-0.09,0.12,-0.89,0.43
38291,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-13.62,-33.44,-15.19,0.02,0.05,-0.99,0.15
38292,00:03:02,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-1.81,-8.12,-28.69,0.05,-0.07,0.93,0.35
38292,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-19.62,-7.62,-23.25,-0.09,0.12,-0.89,0.43
38292,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-13.62,-33.44,-15.19,0.02,0.05,-0.99,0.15
38293,00:03:02,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-1.81,-8.12,-28.69,0.05,-0.07,0.93,0.35
38293,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-19.62,-7.62,-23.25,-0.09,0.12,-0.89,0.43
38293,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-13.62,-3338297.0,0.0,0.0,0.0,0.0,0.0
38297,00:03:02,IMU2,0.0,0.0,0.0,0.61,-2.84,9.38,-17.81,-4.69,-27.56,-0.09,0.12,-0.89,0.43
38297,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.54,-13.31,-33.81,-16.75,0.02,0.05,-0.99,0.15
38298,00:03:02,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.81,-5.12,-31.88,0.05,-0.07,0.93,0.35
38298,00:03:02,IMU2,0.0,0.0,0.0,0.61,-2.84,9.38,-17.81,-4.69,-27.56,-0.09,0.12,-0.89,0.43
38298,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-13.31,-33.81,-16.75,0.02,0.05,-0.99,0.15
38299,00:03:02,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.81,-5.12,-31.88,0.05,-0.07,0.93,0.35
38299,00:03:02,IMU2,0.0,0.0,0.0,0.61,-2.84,9.38,-17.81,-4.69,-27.56,-0.09,0.12,-0.89,0.43
38299,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-13.31,-33.81,-16.75,0.02,0.05,-0.99,0.15
38300,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.46,-1.81,-5.12,-31.88,0.05,-0.07,0.93,0.35
38300,00:03:02,IMU2,0.0,0.0,0.0,0.61,-2.84,9.38,-17.81,-4.69,-27.56,-0.09,0.12,-0.89,0.43
38300,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-13.62,-34.56,-15.19,0.02,0.05,-0.99,0.15
38301,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.46,-1.81,-5.12,-31.88,0.05,-0.07,0.93,0.35
38301,00:03:02,IMU2,0.0,0.0,0.0,0.61,-2.84,9.38,-17.81,-4.69,-27.56,-0.09,0.12,-0.89,0.43
38301,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-13.62,-34.56,-15.19,0.02,0.05,-0.99,0.15
38302,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.46,-0.69,-7.75,-32.62,0.05,-0.07,0.93,0.35
38302,00:03:02,IMU2,0.0,0.0,0.0,0.61,-2.84,9.38,-17.81,-4.69,-27.56,-0.09,0.12,-0.89,0.43
38302,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-13.62,-34.56,-15.19,0.02,0.05,-0.99,0.15
38303,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.46,-0.69,-7.75,-32.62,0.05,-0.07,0.93,0.35
38303,00:03:02,IMU2,0.0,0.0,0.0,0.61,-2.84,9.38,-17.81,-4.69,-27.56,-0.09,0.12,-0.89,0.43
38303,00:03:02,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-13.62,-34.56,-15.19,0.02,0.05,-0.99,0.15
38304,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.46,-0.69,-7.75,-32.62,0.05,-0.07,0.93,0.35
38304,00:03:02,IMU2,0.0,0.0,0.0,0.61,-2.84,9.38,-17.81,-4.69,-27.56,-0.09,0.12,-0.89,0.43
38304,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-13.62,-34.56,-15.19,0.02,0.05,-0.99,0.15
38305,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.46,-0.69,-7.75,-32.62,0.05,-0.07,0.93,0.35
38305,00:03:02,IMU2,0.0,0.0,0.0,0.61,-2.84,9.38,-17.81,-4.69,-27.56,-0.09,0.12,-0.89,0.43
38305,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-13.62,-34.56,-15.19,0.02,0.05,-0.99,0.15
38306,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.46,-0.69,-7.75,-32.62,0.05,-0.07,0.93,0.35
38306,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-17.81,-4.69,-27.56,-0.09,0.12,-0.89,0.43
38306,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-12.19,-32.75,-12.44,0.02,0.05,-0.99,0.15
38307,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.92,9.46,-0.69,-7.75,-32.62,0.05,-0.07,0.93,0.35
38307,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-16.69,-7.62,-27.56,-0.09,0.12,-0.89,0.43
38307,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-12.19,-32.75,-12.44,0.02,0.05,-0.99,0.15
38308,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.84,9.46,-0.69,-7.75,-32.62,0.05,-0.07,0.93,0.35
38308,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-16.69,-7.62,-27.56,-0.09,0.12,-0.89,0.43
38309,00:03:02,IMU1,0.0,0.0,0.0,1.46,-0.84,9.46,-1.06,-7.38,-29.06,0.05,-0.07,0.93,0.35
38309,00:03:02,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-16.69,-7.62,-27.56,-0.09,0.12,-0.89,0.43
38309,00:03:02,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.54,-12.19,-32.75,-12.44,0.02,0.05,-0.99,0.15
38310,00:03:03,IMU1,0.0,0.0,0.0,1.46,-0.84,9.46,-1.06,-7.38,-29.06,0.05,-0.07,0.93,0.35
38310,00:03:03,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-16.69,-7.62,-27.56,-0.09,0.12,-0.89,0.43
38310,00:03:03,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.58,-12.19,-32.75,-12.44,0.02,0.05,-0.99,0.15
38311,00:03:05,IMU1,0.0,0.0,0.0,1.46,-0.84,9.46,-1.06,-7.38,-29.06,0.05,-0.07,0.93,0.35
38311,00:03:05,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-16.69,-7.62,-27.56,-0.09,0.12,-0.89,0.43
38311,00:03:05,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.58,-11.88,-33.81,-17.12,0.02,0.05,-0.99,0.15
38312,00:03:07,IMU1,0.0,0.0,0.01,1.46,-0.84,9.46,-1.06,-7.38,-29.06,0.05,-0.07,0.93,0.35
38312,00:03:07,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-16.69,-7.62,-27.56,-0.09,0.12,-0.89,0.43
38312,00:03:07,IMU3,0.0,0.01,-0.01,-0.46,-0.92,9.58,-11.88,-33.81,-17.12,0.02,0.05,-0.99,0.15
38313,00:03:09,IMU1,0.0,0.0,0.0,1.46,-0.84,9.46,-1.06,-7.38,-29.06,0.05,-0.07,0.93,0.35
38313,00:03:09,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-16.69,-7.62,-27.56,-0.09,0.12,-0.89,0.43
38313,00:03:09,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.58,-11.88,-33.81,-17.12,0.02,0.05,-0.99,0.15
38314,00:03:11,IMU1,0.0,0.0,0.0,1.46,-0.84,9.46,-1.06,-7.38,-29.06,0.05,-0.07,0.93,0.35
