Timestamp_us,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatW,QuatX,QuatY,QuatZ
29660004, 8.08,2.05,-4.08,0.54,-1.37,-0.66,-10.56,-11.25,46.37,0.16,-0.50,-0.82,-0.25
29670000, 9.61,1.68,-4.40,0.51,-1.17,-0.67,-10.56,-11.25,46.37,0.15,-0.49,-0.82,-0.25
29680004, 9.42,1.40,-3.82,0.52,-1.05,-0.64,-10.56,-11.25,46.37,0.15,-0.49,-0.82,-0.24
29690000, 8.83,0.99,-3.13,0.62,-0.91,-0.66,-10.56,-11.25,46.37,0.15,-0.49,-0.83,-0.24
29700000, 8.15,0.68,-2.60,0.73,-0.70,-0.63,-5.25,-9.50,46.37,0.15,-0.49,-0.83,-0.23
29710004, 8.97,0.57,-2.76,0.77,-0.40,-0.50,-5.25,-9.50,46.37,0.14,-0.49,-0.83,-0.23
29720004, 10.24,0.31,-3.23,0.74,-0.11,-0.32,-5.25,-9.50,46.37,0.15,-0.48,-0.83,-0.23
29730005, 11.34,-0.02,-3.20,0.62,0.04,-0.18,-5.25,-9.50,46.37,0.15,-0.48,-0.83,-0.22
29740005, 10.03,-0.70,-2.31,0.46,0.00,-0.17,-5.25,-9.50,46.37,0.15,-0.48,-0.83,-0.22
29750000, 8.67,-0.61,-2.01,0.26,-0.06,-0.30,-3.75,-8.69,46.19,0.15,-0.48,-0.84,-0.22
29760005, 7.99,-0.28,-2.12,0.02,-0.03,-0.42,-3.75,-8.69,46.19,0.15,-0.48,-0.84,-0.22
29770000, 8.58,3.72,-4.73,-0.11,0.08,-0.39,-3.75,-8.69,46.19,0.15,-0.48,-0.84,-0.22
29780000, 6.66,1.37,-1.57,1.39,0.39,-0.17,-3.75,-8.69,46.19,0.15,-0.48,-0.84,-0.22
29790005, 4.58,-2.28,-5.97,3.01,0.74,0.41,-3.75,-8.69,46.19,0.16,-0.47,-0.84,-0.21
29800000, 6.81,-3.01,-10.75,2.30,0.65,1.75,-3.75,-8.06,47.69,0.17,-0.48,-0.84,-0.20
29810000, 8.79,-1.44,-13.75,0.63,0.37,2.71,-3.75,-8.06,47.69,0.18,-0.49,-0.83,-0.19
29820005, 3.69,3.28,-16.26,-1.16,0.18,2.13,-3.75,-8.06,47.69,0.18,-0.50,-0.83,-0.20
29830000, 2.23,7.15,-12.12,-1.65,-0.18,1.07,-3.75,-8.06,47.69,0.17,-0.50,-0.82,-0.20
29840005, 4.65,9.47,-7.04,-0.51,0.06,0.08,-3.75,-8.06,47.69,0.17,-0.50,-0.82,-0.20
29850005, 15.93,7.45,-2.97,0.42,0.47,-1.06,-5.69,-4.37,47.69,0.17,-0.50,-0.82,-0.20
29860004, 8.02,7.26,-7.44,0.57,0.08,-1.62,-5.69,-4.37,47.69,0.17,-0.49,-0.83,-0.20
29870004, 1.38,0.67,-10.42,0.25,-0.05,-0.85,-5.69,-4.37,47.69,0.17,-0.49,-0.83,-0.20
29880000, 1.29,-0.62,-11.29,-0.38,-0.07,0.53,-5.69,-4.37,47.69,0.17,-0.49,-0.83,-0.20
29890000, 6.32,-1.41,-7.76,-0.24,0.06,1.87,-5.69,-4.37,47.69,0.17,-0.50,-0.82,-0.20
29900005, 6.58,-2.09,-7.63,0.21,0.36,1.83,-5.25,-5.19,47.25,0.18,-0.51,-0.82,-0.20
29910000, 5.91,-1.82,-9.12,-0.06,0.33,0.83,-5.25,-5.19,47.25,0.18,-0.51,-0.82,-0.20
29920000, 5.54,-1.13,-9.19,-0.06,0.09,-0.07,-5.25,-5.19,47.25,0.18,-0.51,-0.82,-0.20
29930004, 5.15,0.80,-8.08,0.21,-0.03,-0.64,-5.25,-5.19,47.25,0.18,-0.51,-0.82,-0.20
29940004, 4.69,1.95,-8.11,0.19,-0.11,-0.78,-5.25,-5.19,47.25,0.18,-0.50,-0.82,-0.20
29950004, 4.40,2.94,-7.91,0.26,-0.22,-0.60,-5.69,-5.19,48.19,0.18,-0.51,-0.82,-0.20
29960004, 4.05,3.27,-7.56,0.27,-0.23,-0.41,-5.69,-5.19,48.19,0.18,-0.51,-0.82,-0.20
29974547, 4.16,3.08,-7.62,0.10,-0.15,-0.24,-5.69,-5.19,48.19,0.18,-0.50,-0.82,-0.20
29982141, 4.36,2.86,-7.89,0.05,-0.11,-0.05,-5.69,-5.19,48.19,0.18,-0.50,-0.82,-0.20
29990005, 4.49,2.11,-7.95,0.04,-0.12,0.26,-5.69,-5.19,48.19,0.18,-0.51,-0.82,-0.20
30000005, 5.31,1.04,-8.47,0.04,-0.18,0.52,-4.87,-4.37,48.50,0.17,-0.52,-0.82,-0.20
30015676, 5.14,0.74,-8.72,-0.02,-0.26,0.69,-4.87,-4.37,48.50,0.17,-0.52,-0.81,-0.20
30022768, 4.81,0.20,-8.75,-0.03,-0.31,0.72,-4.87,-4.37,48.50,0.17,-0.52,-0.81,-0.20
30030005, 4.83,0.16,-9.02,-0.03,-0.30,0.61,-4.87,-4.37,48.50,0.17,-0.52,-0.81,-0.20
30040004, 4.84,0.47,-9.05,0.01,-0.31,0.39,-4.87,-4.37,48.50,0.17,-0.53,-0.81,-0.20
30050005, 4.57,-0.09,-8.77,0.15,-0.39,-0.00,-4.56,-4.87,47.75,0.17,-0.53,-0.81,-0.20
30060004, 4.75,-0.53,-8.76,0.14,-0.33,-0.30,-4.56,-4.87,47.75,0.17,-0.53,-0.81,-0.19
30070000, 4.83,0.84,-8.74,0.05,-0.24,-0.22,-4.56,-4.87,47.75,0.17,-0.53,-0.81,-0.19
30080000, 4.39,1.36,-8.69,0.01,-0.09,-0.21,-4.56,-4.87,47.75,0.17,-0.53,-0.81,-0.19
30090000, 4.33,1.71,-8.51,0.02,-0.04,-0.24,-4.56,-4.87,47.75,0.17,-0.53,-0.81,-0.19
30100000, 4.49,1.87,-8.49,0.02,-0.08,-0.17,-4.25,-5.25,47.25,0.16,-0.54,-0.80,-0.19
30110000, 4.51,1.66,-8.39,0.00,-0.00,-0.09,-4.25,-5.25,47.25,0.16,-0.54,-0.81,-0.19
30120004, 4.51,1.37,-8.47,0.01,0.00,0.02,-4.25,-5.25,47.25,0.16,-0.54,-0.81,-0.19
30130000, 4.65,1.09,-8.61,-0.01,0.01,0.07,-4.25,-5.25,47.25,0.16,-0.54,-0.80,-0.19
30140000, 4.71,0.96,-8.55,-0.03,0.02,0.07,-4.25,-5.25,47.25,0.16,-0.54,-0.80,-0.19
30150000, 4.71,0.96,-8.55,-0.03,0.06,0.01,-2.06,-4.50,46.88,0.16,-0.54,-0.80,-0.20
30160004, 4.56,0.98,-8.43,-0.03,0.05,-0.07,-2.06,-4.50,46.88,0.16,-0.54,-0.80,-0.20
30170000, 4.52,1.15,-8.49,-0.03,0.04,-0.11,-2.06,-4.50,46.88,0.16,-0.54,-0.80,-0.20
30180005, 4.43,1.18,-8.48,-0.03,0.04,-0.11,-2.06,-4.50,46.88,0.16,-0.54,-0.80,-0.20
30190000, 4.43,1.18,-8.48,-0.03,0.04,-0.10,-2.06,-4.50,46.88,0.16,-0.54,-0.80,-0.20
30200005, 4.53,1.18,-8.45,-0.03,0.05,-0.08,-3.87,-4.06,48.19,0.16,-0.55,-0.80,-0.20
30210004, 4.62,1.12,-8.33,-0.03,0.05,-0.06,-3.87,-4.06,48.19,0.16,-0.55,-0.80,-0.20
30220000, 4.60,1.12,-8.31,-0.04,0.03,-0.06,-3.87,-4.06,48.19,0.16,-0.55,-0.80,-0.20
30230000, 4.43,1.36,-8.38,-0.03,0.00,-0.06,-3.87,-4.06,48.19,0.16,-0.55,-0.80,-0.20
30240000, 4.57,1.49,-8.28,-0.02,-0.01,-0.04,-3.87,-4.06,48.19,0.16,-0.55,-0.80,-0.20
30250004, 4.62,1.49,-8.32,-0.02,-0.02,0.00,-3.19,-4.75,47.75,0.16,-0.55,-0.79,-0.20
30260000, 4.48,1.43,-8.43,-0.02,-0.03,0.04,-3.19,-4.75,47.75,0.16,-0.55,-0.79,-0.20
30270004, 4.56,1.26,-8.44,-0.01,-0.03,0.05,-3.19,-4.75,47.75,0.16,-0.55,-0.79,-0.20
30280004, 4.66,1.18,-8.46,-0.02,-0.03,0.04,-3.19,-4.75,47.75,0.16,-0.55,-0.79,-0.20
30290004, 4.67,1.18,-8.43,-0.01,-0.03,0.02,-3.19,-4.75,47.75,0.16,-0.55,-0.79,-0.20
30300000, 4.52,1.17,-8.49,-0.02,-0.04,0.02,-5.00,-4.37,47.75,0.16,-0.56,-0.79,-0.20
30310004, 4.53,1.18,-8.49,-0.01,-0.03,0.02,-5.00,-4.37,47.75,0.16,-0.56,-0.79,-0.20
30320005, 4.53,1.27,-8.48,-0.01,-0.03,0.02,-5.00,-4.37,47.75,0.16,-0.56,-0.79,-0.20
30330000, 4.48,1.26,-8.50,-0.02,-0.02,0.02,-5.00,-4.37,47.75,0.16,-0.56,-0.79,-0.20
30340000, 4.54,1.40,-8.39,-0.01,-0.01,0.03,-5.00,-4.37,47.75,0.16,-0.56,-0.79,-0.20
30350005, 4.46,1.44,-8.44,-0.02,0.00,0.04,-4.69,-4.37,47.75,0.16,-0.56,-0.79,-0.20
30360000, 4.48,1.43,-8.49,-0.01,0.03,0.08,-4.69,-4.37,47.75,0.16,-0.56,-0.79,-0.20
30370005, 4.65,1.34,-8.47,-0.02,0.03,0.10,-4.69,-4.37,47.75,0.16,-0.56,-0.79,-0.20
30380005, 4.52,1.15,-8.62,-0.03,0.03,0.10,-4.69,-4.37,47.75,0.16,-0.56,-0.79,-0.20
30390004, 4.56,1.08,-8.55,-0.03,0.04,0.09,-4.69,-4.37,47.75,0.16,-0.56,-0.79,-0.20
30400005, 4.66,1.02,-8.43,-0.03,0.05,0.05,-4.69,-4.75,48.19,0.16,-0.57,-0.78,-0.20
30410004, 4.71,0.96,-8.34,-0.03,0.03,0.01,-4.69,-4.75,48.19,0.16,-0.57,-0.78,-0.20
30420000, 4.67,1.11,-8.40,-0.03,0.00,-0.04,-4.69,-4.75,48.19,0.16,-0.57,-0.78,-0.20
30430004, 4.57,1.28,-8.46,-0.02,-0.01,-0.07,-4.69,-4.75,48.19,0.16,-0.57,-0.78,-0.20
30440005, 4.55,1.42,-8.39,-0.00,-0.02,-0.06,-4.69,-4.75,48.19,0.16,-0.57,-0.78,-0.20
30450005, 4.68,1.53,-8.52,0.02,-0.08,-0.01,-5.00,-4.37,49.38,0.15,-0.57,-0.78,-0.20
30460004, 4.28,1.66,-8.43,-0.03,-0.00,0.01,-5.00,-4.37,49.38,0.15,-0.57,-0.78,-0.20
30470000, 4.54,1.39,-8.57,-0.01,0.00,0.04,-5.00,-4.37,49.38,0.15,-0.57,-0.78,-0.20
30480004, 4.61,1.44,-8.44,-0.02,0.00,0.07,-5.00,-4.37,49.38,0.15,-0.57,-0.78,-0.20
30490004, 4.54,1.35,-8.60,-0.02,0.03,0.08,-5.00,-4.37,49.38,0.15,-0.57,-0.78,-0.20
30506934, 4.61,1.23,-8.48,-0.02,0.06,0.07,-4.25,-4.75,48.19,0.15,-0.57,-0.78,-0.21
30511682, 4.60,1.21,-8.39,-0.02,0.10,0.03,-4.25,-4.75,48.19,0.15,-0.57,-0.78,-0.21
30520000, 4.60,1.21,-8.39,-0.01,0.09,-0.00,-4.25,-4.75,48.19,0.15,-0.57,-0.78,-0.21
30530000, 4.70,1.34,-8.31,-0.02,0.08,-0.03,-4.25,-4.75,48.19,0.15,-0.57,-0.78,-0.21
30540000, 4.68,1.30,-8.36,-0.01,0.08,-0.03,-4.25,-4.75,48.19,0.15,-0.57,-0.78,-0.21
30550004, 4.62,1.25,-8.35,-0.01,0.06,-0.02,-3.87,-4.37,48.25,0.15,-0.58,-0.77,-0.21
30560004, 4.60,1.25,-8.37,-0.01,0.05,-0.02,-3.87,-4.37,48.25,0.15,-0.58,-0.77,-0.21
30570000, 4.63,1.27,-8.43,-0.01,0.04,-0.01,-3.87,-4.37,48.25,0.15,-0.58,-0.77,-0.21
30580000, 4.66,1.27,-8.47,-0.01,0.05,-0.01,-3.87,-4.37,48.25,0.15,-0.58,-0.77,-0.21
30590004, 4.61,1.24,-8.48,-0.01,0.06,-0.02,-3.87,-4.37,48.25,0.15,-0.58,-0.77,-0.21
30600004, 4.68,1.22,-8.31,-0.00,0.06,-0.03,-4.69,-4.37,47.06,0.15,-0.58,-0.77,-0.21
30610005, 4.70,1.29,-8.28,-0.01,0.05,-0.05,-4.69,-4.37,47.06,0.15,-0.58,-0.77,-0.21
30620004, 4.65,1.34,-8.30,0.01,0.05,-0.05,-4.69,-4.37,47.06,0.15,-0.58,-0.77,-0.21
30630005, 4.61,1.38,-8.28,0.01,0.03,-0.05,-4.69,-4.37,47.06,0.15,-0.58,-0.77,-0.21
30640000, 4.53,1.47,-8.29,0.02,0.01,-0.02,-4.69,-4.37,47.06,0.15,-0.58,-0.77,-0.21
30650000, 4.58,1.47,-8.31,0.02,0.01,-0.02,-3.87,-4.37,47.88,0.15,-0.58,-0.77,-0.21
30660000, 4.65,1.41,-8.41,0.02,0.00,0.03,-3.87,-4.37,47.88,0.15,-0.58,-0.77,-0.21
30670005, 4.60,1.30,-8.43,0.02,0.01,0.09,-3.87,-4.37,47.88,0.15,-0.58,-0.77,-0.21
30680005, 4.72,1.11,-8.35,0.01,0.01,0.06,-3.87,-4.37,47.88,0.15,-0.58,-0.77,-0.21
30690004, 4.72,1.18,-8.33,0.02,-0.00,0.01,-3.87,-4.37,47.88,0.15,-0.58,-0.77,-0.21
30700005, 4.69,1.24,-8.34,0.03,0.01,-0.02,-3.87,-4.75,47.75,0.15,-0.59,-0.77,-0.21
30710000, 4.52,1.27,-8.41,0.02,-0.00,0.00,-3.87,-4.75,47.75,0.15,-0.59,-0.77,-0.21
30720004, 4.53,1.28,-8.47,0.01,-0.00,0.03,-3.87,-4.75,47.75,0.15,-0.59,-0.77,-0.21
30730005, 4.61,1.24,-8.44,0.01,0.01,0.05,-3.87,-4.75,47.75,0.15,-0.59,-0.77,-0.21
30740005, 4.65,1.18,-8.38,0.00,0.00,0.05,-3.87,-4.75,47.75,0.15,-0.59,-0.77,-0.21
30750005, 4.65,1.14,-8.46,-0.00,0.00,0.04,-5.00,-5.19,47.38,0.15,-0.59,-0.76,-0.21
30760005, 4.62,1.24,-8.43,0.01,0.01,0.02,-5.00,-5.19,47.38,0.15,-0.59,-0.76,-0.21
30770000, 4.64,1.33,-8.33,0.02,0.01,0.01,-5.00,-5.19,47.38,0.15,-0.59,-0.76,-0.21
30780004, 4.71,1.38,-8.29,0.02,0.02,0.03,-5.00,-5.19,47.38,0.15,-0.59,-0.76,-0.21
30790000, 4.67,1.22,-8.32,0.01,0.00,0.07,-5.00,-5.19,47.38,0.15,-0.59,-0.76,-0.21
30800000, 4.59,1.13,-8.35,0.01,0.00,0.07,-3.87,-5.19,47.75,0.15,-0.59,-0.76,-0.21
30810000, 4.68,1.08,-8.38,0.01,-0.01,0.07,-3.87,-5.19,47.75,0.15,-0.59,-0.76,-0.21
30820000, 4.73,1.08,-8.36,0.02,-0.02,0.01,-3.87,-5.19,47.75,0.15,-0.59,-0.76,-0.21
30830005, 4.63,1.19,-8.43,0.02,-0.02,-0.02,-3.87,-5.19,47.75,0.15,-0.59,-0.76,-0.21
30840000, 4.61,1.26,-8.43,0.02,-0.02,-0.02,-3.87,-5.19,47.75,0.15,-0.59,-0.76,-0.21
30850000, 4.61,1.31,-8.43,0.01,-0.01,0.01,-5.00,-4.37,46.25,0.15,-0.60,-0.76,-0.21
30860005, 4.74,1.29,-8.32,0.01,-0.01,0.03,-5.00,-4.37,46.25,0.15,-0.60,-0.76,-0.21
30870000, 4.65,1.20,-8.34,0.00,-0.02,0.02,-5.00,-4.37,46.25,0.15,-0.60,-0.76,-0.21
30880000, 4.60,1.18,-8.41,0.01,-0.02,0.02,-5.00,-4.37,46.25,0.15,-0.60,-0.76,-0.21
30890000, 4.61,1.18,-8.41,0.01,-0.03,0.02,-5.00,-4.37,46.25,0.15,-0.60,-0.76,-0.21
30900000, 4.64,1.36,-8.36,0.02,-0.03,0.03,-3.87,-5.19,47.38,0.15,-0.60,-0.76,-0.21
30910000, 4.64,1.36,-8.33,0.02,-0.04,0.05,-3.87,-5.19,47.38,0.15,-0.60,-0.76,-0.21
30920004, 4.62,1.32,-8.35,0.02,-0.05,0.09,-3.87,-5.19,47.38,0.15,-0.60,-0.76,-0.21
30930000, 4.59,1.27,-8.41,0.01,-0.06,0.08,-3.87,-5.19,47.38,0.15,-0.60,-0.76,-0.21
30940000, 4.67,1.09,-8.42,0.02,-0.07,0.03,-3.87,-5.19,47.38,0.15,-0.60,-0.76,-0.21
30950005, 4.62,1.27,-8.47,0.02,-0.07,0.03,-5.00,-4.75,47.75,0.15,-0.60,-0.75,-0.21
30960004, 4.38,0.87,-8.44,0.03,-0.08,-0.09,-5.00,-4.75,47.75,0.15,-0.60,-0.75,-0.21
30970004, 4.64,1.47,-8.44,0.03,-0.05,0.03,-5.00,-4.75,47.75,0.15,-0.60,-0.75,-0.21
30980005, 4.46,1.47,-8.41,-0.01,-0.01,0.06,-5.00,-4.75,47.75,0.15,-0.60,-0.75,-0.21
30995203, 4.67,1.22,-8.37,-0.00,-0.02,0.11,-5.00,-4.75,47.75,0.15,-0.60,-0.75,-0.21
31000003, 4.67,1.22,-8.37,-0.00,-0.02,0.11,-3.87,-4.06,47.75,0.15,-0.61,-0.75,-0.21
31014028, 4.76,0.97,-8.39,-0.02,-0.02,0.09,-3.87,-4.06,47.75,0.15,-0.61,-0.75,-0.21
31020006, 4.76,0.97,-8.39,-0.01,-0.02,0.02,-3.87,-4.06,47.75,0.15,-0.61,-0.75,-0.21
31030004, 4.60,1.04,-8.49,-0.00,-0.02,-0.04,-3.87,-4.06,47.75,0.15,-0.61,-0.75,-0.21
31040000, 4.53,1.25,-8.49,0.00,-0.02,-0.03,-3.87,-4.06,47.75,0.15,-0.61,-0.75,-0.21
31050005, 4.55,1.41,-8.44,-0.00,-0.01,0.02,-3.19,-4.37,48.25,0.15,-0.61,-0.75,-0.21
31060005, 4.58,1.35,-8.33,-0.00,-0.01,0.07,-3.19,-4.37,48.25,0.15,-0.61,-0.75,-0.21
31070005, 4.68,1.16,-8.32,-0.01,-0.02,0.08,-3.19,-4.37,48.25,0.15,-0.61,-0.75,-0.21
31080000, 4.67,0.93,-8.47,-0.01,-0.02,0.03,-3.19,-4.37,48.25,0.15,-0.61,-0.75,-0.21
31090000, 4.61,0.93,-8.55,0.00,-0.02,-0.04,-3.19,-4.37,48.25,0.15,-0.61,-0.75,-0.21
31100000, 4.61,1.05,-8.47,0.00,-0.02,-0.04,-5.00,-4.75,47.38,0.15,-0.61,-0.75,-0.21
31110004, 4.62,1.19,-8.47,0.01,-0.02,-0.08,-5.00,-4.75,47.38,0.15,-0.61,-0.75,-0.21
31120004, 4.63,1.28,-8.39,-0.00,-0.00,-0.04,-5.00,-4.75,47.38,0.15,-0.61,-0.75,-0.21
31130004, 4.67,1.17,-8.40,-0.01,0.00,-0.03,-5.00,-4.75,47.38,0.15,-0.61,-0.75,-0.21
31140004, 4.53,1.17,-8.46,-0.01,0.01,-0.03,-5.00,-4.75,47.38,0.15,-0.61,-0.75,-0.21
31150005, 4.56,1.24,-8.44,-0.01,0.01,-0.03,-4.69,-5.19,47.38,0.15,-0.61,-0.75,-0.21
31160005, 4.68,1.22,-8.41,-0.00,0.01,-0.04,-4.69,-5.19,47.38,0.15,-0.61,-0.75,-0.21
31170005, 4.55,1.25,-8.45,0.00,0.01,-0.06,-4.69,-5.19,47.38,0.15,-0.61,-0.75,-0.21
31180000, 4.62,1.23,-8.42,0.00,0.01,-0.06,-4.69,-5.19,47.38,0.15,-0.61,-0.75,-0.21
31190005, 4.61,1.29,-8.37,0.01,-0.00,-0.06,-4.69,-5.19,47.38,0.15,-0.61,-0.75,-0.21
31200000, 4.54,1.31,-8.43,0.01,-0.00,-0.06,-2.87,-4.37,47.75,0.15,-0.61,-0.75,-0.21
31210000, 4.52,1.25,-8.44,0.00,-0.00,-0.04,-2.87,-4.37,47.75,0.15,-0.61,-0.75,-0.21
31220000, 4.55,1.20,-8.46,-0.00,0.01,0.00,-2.87,-4.37,47.75,0.15,-0.61,-0.75,-0.21
31230004, 4.61,1.08,-8.51,-0.01,0.01,-0.00,-2.87,-4.37,47.75,0.15,-0.61,-0.75,-0.21
31240000, 4.62,1.07,-8.46,-0.01,0.02,-0.03,-2.87,-4.37,47.75,0.15,-0.61,-0.75,-0.21
31250000, 4.62,1.08,-8.49,-0.01,0.02,-0.03,-3.19,-4.37,47.38,0.15,-0.62,-0.75,-0.21
31260004, 4.59,1.10,-8.44,-0.01,0.02,-0.05,-3.19,-4.37,47.38,0.15,-0.62,-0.75,-0.21
31270000, 4.51,1.18,-8.47,-0.01,0.02,-0.07,-3.19,-4.37,47.38,0.15,-0.62,-0.75,-0.21
31280005, 4.56,1.24,-8.43,-0.01,0.02,-0.07,-3.19,-4.37,47.38,0.15,-0.61,-0.75,-0.21
31290005, 4.61,1.34,-8.37,-0.00,0.02,-0.06,-3.19,-4.37,47.38,0.15,-0.61,-0.75,-0.21
31300005, 4.57,1.39,-8.39,-0.00,0.02,-0.06,-4.69,-5.19,47.38,0.14,-0.62,-0.74,-0.21
31310005, 4.41,1.47,-8.44,-0.01,0.03,-0.03,-4.69,-5.19,47.38,0.14,-0.62,-0.74,-0.21
31320000, 4.59,1.42,-8.38,-0.01,0.03,0.08,-4.69,-5.19,47.38,0.14,-0.62,-0.74,-0.21
31330000, 4.63,1.33,-8.40,-0.02,0.03,0.11,-4.69,-5.19,47.38,0.14,-0.62,-0.74,-0.21
31340005, 4.61,1.18,-8.39,-0.02,0.03,0.12,-4.69,-5.19,47.38,0.15,-0.62,-0.74,-0.21
31350004, 4.74,1.12,-8.35,-0.02,0.03,0.12,-4.69,-4.37,49.00,0.15,-0.62,-0.74,-0.21
31360005, 4.68,1.10,-8.35,-0.01,0.02,0.09,-4.69,-4.37,49.00,0.15,-0.62,-0.74,-0.21
31370000, 4.61,1.16,-8.38,-0.00,0.00,0.03,-4.69,-4.37,49.00,0.15,-0.62,-0.74,-0.21
31380004, 4.63,1.21,-8.43,0.00,0.00,0.00,-4.69,-4.37,49.00,0.15,-0.62,-0.74,-0.21
31390000, 4.57,1.24,-8.41,0.01,0.01,-0.00,-4.69,-4.37,49.00,0.15,-0.62,-0.74,-0.21
31400005, 4.67,1.31,-8.35,0.01,0.01,-0.00,-3.50,-4.37,48.25,0.14,-0.62,-0.74,-0.21
31410005, 4.68,1.35,-8.31,0.02,-0.00,0.00,-3.50,-4.37,48.25,0.14,-0.62,-0.74,-0.21
31420000, 4.54,1.38,-8.40,0.02,-0.01,0.03,-3.50,-4.37,48.25,0.14,-0.62,-0.74,-0.21
31430000, 4.60,1.34,-8.40,0.02,-0.01,0.07,-3.50,-4.37,48.25,0.14,-0.62,-0.74,-0.21
31440000, 4.59,1.31,-8.35,0.02,-0.02,0.08,-3.50,-4.37,48.25,0.15,-0.62,-0.74,-0.21
31450000, 4.58,1.18,-8.42,0.02,-0.02,0.08,-4.69,-4.75,49.00,0.14,-0.62,-0.74,-0.21
31460005, 4.60,1.13,-8.44,0.03,-0.02,0.09,-4.69,-4.75,49.00,0.14,-0.62,-0.74,-0.21
31470000, 4.65,1.12,-8.50,0.03,-0.02,0.09,-4.69,-4.75,49.00,0.14,-0.62,-0.74,-0.21
31480000, 4.72,1.06,-8.50,0.02,-0.00,0.07,-4.69,-4.75,49.00,0.15,-0.62,-0.74,-0.21
31490000, 4.58,1.02,-8.57,0.01,0.00,0.04,-4.69,-4.75,49.00,0.15,-0.62,-0.74,-0.21
31507416, 4.72,1.13,-8.44,0.00,0.01,0.02,-4.69,-5.19,47.75,0.14,-0.63,-0.74,-0.21
31511912, 4.67,1.22,-8.35,0.01,0.02,0.01,-4.69,-5.19,47.75,0.14,-0.63,-0.74,-0.21
31520004, 4.67,1.22,-8.35,0.00,0.01,0.01,-4.69,-5.19,47.75,0.14,-0.63,-0.74,-0.21
31530000, 4.67,1.24,-8.43,0.01,0.02,0.04,-4.69,-5.19,47.75,0.15,-0.63,-0.74,-0.21
31540005, 4.78,1.16,-8.35,0.01,0.02,0.04,-4.69,-5.19,47.75,0.15,-0.63,-0.74,-0.21
31550000, 4.67,1.09,-8.34,0.01,0.02,0.04,-3.87,-4.37,47.75,0.15,-0.63,-0.73,-0.21
31560004, 4.59,1.00,-8.44,0.01,0.01,0.00,-3.87,-4.37,47.75,0.15,-0.63,-0.73,-0.21
31570005, 4.65,1.01,-8.44,0.01,0.00,-0.01,-3.87,-4.37,47.75,0.15,-0.63,-0.73,-0.21
31580005, 4.64,1.02,-8.41,0.00,0.00,-0.02,-3.87,-4.37,47.75,0.15,-0.63,-0.73,-0.21
31590000, 4.63,1.10,-8.47,-0.00,0.00,-0.04,-3.87,-4.37,47.75,0.15,-0.63,-0.74,-0.21
31600005, 4.60,1.19,-8.43,-0.00,0.00,-0.04,-4.25,-4.37,46.25,0.14,-0.63,-0.73,-0.21
31610000, 4.56,1.22,-8.43,0.00,0.01,-0.04,-4.25,-4.37,46.25,0.14,-0.63,-0.73,-0.21
31620005, 4.58,1.25,-8.41,-0.00,-0.00,-0.00,-4.25,-4.37,46.25,0.14,-0.63,-0.73,-0.21
31630000, 4.59,1.27,-8.41,-0.00,0.00,0.02,-4.25,-4.37,46.25,0.14,-0.63,-0.73,-0.21
31640000, 4.69,1.19,-8.39,-0.00,0.01,0.02,-4.25,-4.37,46.25,0.14,-0.63,-0.73,-0.21
31650005, 4.60,1.11,-8.44,-0.00,0.01,0.02,-3.87,-5.19,47.00,0.14,-0.63,-0.73,-0.21
31660004, 4.62,1.10,-8.42,0.00,-0.01,-0.01,-3.87,-5.19,47.00,0.14,-0.63,-0.73,-0.21
31670000, 4.67,1.16,-8.38,0.01,-0.01,-0.02,-3.87,-5.19,47.00,0.14,-0.63,-0.73,-0.21
31680004, 4.68,1.25,-8.39,0.01,-0.00,-0.01,-3.87,-5.19,47.00,0.14,-0.63,-0.73,-0.21
31690005, 4.64,1.21,-8.34,0.01,-0.01,0.00,-3.87,-5.19,47.00,0.14,-0.63,-0.73,-0.21
31700000, 4.60,1.16,-8.38,0.01,-0.01,0.00,-5.00,-4.75,48.19,0.14,-0.63,-0.73,-0.21
31710005, 4.57,1.13,-8.39,0.01,-0.02,0.01,-5.00,-4.75,48.19,0.14,-0.63,-0.73,-0.21
31720000, 4.62,1.16,-8.40,0.01,-0.03,0.01,-5.00,-4.75,48.19,0.14,-0.63,-0.73,-0.21
31730005, 4.70,1.16,-8.37,0.01,-0.03,0.02,-5.00,-4.75,48.19,0.14,-0.63,-0.73,-0.21
31740000, 4.62,1.16,-8.40,0.00,-0.03,0.01,-5.00,-4.75,48.19,0.14,-0.63,-0.73,-0.21
31750000, 4.64,1.11,-8.51,0.00,-0.03,0.01,-5.00,-4.75,48.19,0.14,-0.63,-0.73,-0.21
31760000, 4.66,1.07,-8.43,0.01,-0.03,0.02,-5.00,-4.37,47.38,0.14,-0.63,-0.73,-0.21
31770004, 4.64,1.02,-8.47,-0.00,-0.02,-0.00,-5.00,-4.37,47.38,0.14,-0.63,-0.73,-0.21
31780005, 4.64,1.01,-8.50,-0.00,-0.01,-0.03,-5.00,-4.37,47.38,0.14,-0.63,-0.73,-0.21
31790000, 4.64,1.09,-8.48,0.00,-0.01,-0.04,-5.00,-4.37,47.38,0.14,-0.63,-0.73,-0.21
31800005, 4.66,1.17,-8.44,0.00,-0.01,-0.04,-4.69,-5.19,47.75,0.14,-0.63,-0.73,-0.21
